"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48005001200","Census Tract 12, Angelina County, Texas","2515","373"
"1400000US48041001100","Census Tract 11, Brazos County, Texas","5112","502"
"1400000US48215024203","Census Tract 242.03, Hidalgo County, Texas","6625","761"
"1400000US48285000200","Census Tract 2, Lavaca County, Texas","3622","311"
"1400000US48185180102","Census Tract 1801.02, Grimes County, Texas","4192","448"
"1400000US48029161000","Census Tract 1610, Bexar County, Texas","4159","533"
"1400000US48113005500","Census Tract 55, Dallas County, Texas","4809","514"
"1400000US48021950200","Census Tract 9502, Bastrop County, Texas","9340","443"
"1400000US48491020508","Census Tract 205.08, Williamson County, Texas","5320","485"
"1400000US48029151500","Census Tract 1515, Bexar County, Texas","2844","334"
"1400000US48029171601","Census Tract 1716.01, Bexar County, Texas","4263","532"
"1400000US48201554901","Census Tract 5549.01, Harris County, Texas","10411","800"
"1400000US48497150401","Census Tract 1504.01, Wise County, Texas","6371","682"
"1400000US48453001778","Census Tract 17.78, Travis County, Texas","4420","329"
"1400000US48177000500","Census Tract 5, Gonzales County, Texas","4215","403"
"1400000US48291700500","Census Tract 7005, Liberty County, Texas","2851","416"
"1400000US48113002000","Census Tract 20, Dallas County, Texas","6286","621"
"1400000US48349970100","Census Tract 9701, Navarro County, Texas","3793","433"
"1400000US48201341301","Census Tract 3413.01, Harris County, Texas","5229","517"
"1400000US48029190501","Census Tract 1905.01, Bexar County, Texas","3601","476"
"1400000US48241950400","Census Tract 9504, Jasper County, Texas","5844","689"
"1400000US48037010100","Census Tract 101, Bowie County, Texas","5330","501"
"1400000US48201453700","Census Tract 4537, Harris County, Texas","9804","951"
"1400000US48029190503","Census Tract 1905.03, Bexar County, Texas","4146","408"
"1400000US48113019205","Census Tract 192.05, Dallas County, Texas","4029","210"
"1400000US48113014309","Census Tract 143.09, Dallas County, Texas","5174","452"
"1400000US48061013106","Census Tract 131.06, Cameron County, Texas","4755","516"
"1400000US48141003903","Census Tract 39.03, El Paso County, Texas","5815","1017"
"1400000US48439122700","Census Tract 1227, Tarrant County, Texas","5100","494"
"1400000US48029190601","Census Tract 1906.01, Bexar County, Texas","4183","589"
"1400000US48037011100","Census Tract 111, Bowie County, Texas","7800","709"
"1400000US48167990000","Census Tract 9900, Galveston County, Texas","0","13"
"1400000US48453002435","Census Tract 24.35, Travis County, Texas","8640","839"
"1400000US48029130800","Census Tract 1308, Bexar County, Texas","5911","717"
"1400000US48201422500","Census Tract 4225, Harris County, Texas","7118","797"
"1400000US48113013105","Census Tract 131.05, Dallas County, Texas","7114","497"
"1400000US48113016612","Census Tract 166.12, Dallas County, Texas","14373","1057"
"1400000US48061013903","Census Tract 139.03, Cameron County, Texas","4200","479"
"1400000US48201254300","Census Tract 2543, Harris County, Texas","5221","440"
"1400000US48113018105","Census Tract 181.05, Dallas County, Texas","6067","515"
"1400000US48113017807","Census Tract 178.07, Dallas County, Texas","5954","732"
"1400000US48355000500","Census Tract 5, Nueces County, Texas","1810","350"
"1400000US48201423301","Census Tract 4233.01, Harris County, Texas","4631","511"
"1400000US48027023104","Census Tract 231.04, Bell County, Texas","3263","375"
"1400000US48485013700","Census Tract 137, Wichita County, Texas","2721","29"
"1400000US48217960800","Census Tract 9608, Hill County, Texas","3442","281"
"1400000US48113017704","Census Tract 177.04, Dallas County, Texas","6087","636"
"1400000US48039662800","Census Tract 6628, Brazoria County, Texas","6372","655"
"1400000US48201333100","Census Tract 3331, Harris County, Texas","4052","512"
"1400000US48339693500","Census Tract 6935, Montgomery County, Texas","5872","662"
"1400000US48113018111","Census Tract 181.11, Dallas County, Texas","6566","479"
"1400000US48035950700","Census Tract 9507, Bosque County, Texas","2347","195"
"1400000US48009020300","Census Tract 203, Archer County, Texas","3479","194"
"1400000US48439111314","Census Tract 1113.14, Tarrant County, Texas","7015","503"
"1400000US48029181703","Census Tract 1817.03, Bexar County, Texas","8197","579"
"1400000US48201452202","Census Tract 4522.02, Harris County, Texas","3739","534"
"1400000US48201241103","Census Tract 2411.03, Harris County, Texas","4054","576"
"1400000US48381021602","Census Tract 216.02, Randall County, Texas","4780","366"
"1400000US48201231100","Census Tract 2311, Harris County, Texas","4867","599"
"1400000US48189950100","Census Tract 9501, Hale County, Texas","4438","419"
"1400000US48201420300","Census Tract 4203, Harris County, Texas","3794","285"
"1400000US48141980000","Census Tract 9800, El Paso County, Texas","0","13"
"1400000US48303980000","Census Tract 9800, Lubbock County, Texas","0","13"
"1400000US48381021200","Census Tract 212, Randall County, Texas","5169","392"
"1400000US48439121610","Census Tract 1216.10, Tarrant County, Texas","2585","216"
"1400000US48355002001","Census Tract 20.01, Nueces County, Texas","4406","558"
"1400000US48061012305","Census Tract 123.05, Cameron County, Texas","3109","147"
"1400000US48113013804","Census Tract 138.04, Dallas County, Texas","3935","368"
"1400000US48025950201","Census Tract 9502.01, Bee County, Texas","8353","377"
"1400000US48201511001","Census Tract 5110.01, Harris County, Texas","3246","383"
"1400000US48453000402","Census Tract 4.02, Travis County, Texas","3565","433"
"1400000US48029190200","Census Tract 1902, Bexar County, Texas","4302","481"
"1400000US48217961000","Census Tract 9610, Hill County, Texas","2015","227"
"1400000US48439111542","Census Tract 1115.42, Tarrant County, Texas","7157","540"
"1400000US48061012102","Census Tract 121.02, Cameron County, Texas","5277","750"
"1400000US48453001840","Census Tract 18.40, Travis County, Texas","11694","973"
"1400000US48113009101","Census Tract 91.01, Dallas County, Texas","6141","648"
"1400000US48041001605","Census Tract 16.05, Brazos County, Texas","4225","392"
"1400000US48003950200","Census Tract 9502, Andrews County, Texas","7281","507"
"1400000US48439104400","Census Tract 1044, Tarrant County, Texas","5303","471"
"1400000US48201454100","Census Tract 4541, Harris County, Texas","3994","453"
"1400000US48439121601","Census Tract 1216.01, Tarrant County, Texas","8066","591"
"1400000US48453001842","Census Tract 18.42, Travis County, Texas","12791","1185"
"1400000US48167721000","Census Tract 7210, Galveston County, Texas","1937","251"
"1400000US48201221600","Census Tract 2216, Harris County, Texas","9861","815"
"1400000US48439113626","Census Tract 1136.26, Tarrant County, Texas","3927","321"
"1400000US48061010201","Census Tract 102.01, Cameron County, Texas","2401","247"
"1400000US48113004800","Census Tract 48, Dallas County, Texas","2585","303"
"1400000US48453001403","Census Tract 14.03, Travis County, Texas","1775","265"
"1400000US48339694201","Census Tract 6942.01, Montgomery County, Texas","7430","937"
"1400000US48201551703","Census Tract 5517.03, Harris County, Texas","8396","573"
"1400000US48113007910","Census Tract 79.10, Dallas County, Texas","2894","535"
"1400000US48131950100","Census Tract 9501, Duval County, Texas","4836","452"
"1400000US48141000208","Census Tract 2.08, El Paso County, Texas","3975","548"
"1400000US48479001811","Census Tract 18.11, Webb County, Texas","4469","456"
"1400000US48453000102","Census Tract 1.02, Travis County, Texas","2604","170"
"1400000US48439113114","Census Tract 1131.14, Tarrant County, Texas","4191","664"
"1400000US48001951100","Census Tract 9511, Anderson County, Texas","4155","556"
"1400000US48147950300","Census Tract 9503, Fannin County, Texas","3141","199"
"1400000US48183001000","Census Tract 10, Gregg County, Texas","2736","305"
"1400000US48113018127","Census Tract 181.27, Dallas County, Texas","3017","264"
"1400000US48453001841","Census Tract 18.41, Travis County, Texas","17242","1015"
"1400000US48113019204","Census Tract 192.04, Dallas County, Texas","9598","917"
"1400000US48479001722","Census Tract 17.22, Webb County, Texas","8008","635"
"1400000US48469000100","Census Tract 1, Victoria County, Texas","2328","305"
"1400000US48049950500","Census Tract 9505, Brown County, Texas","2695","260"
"1400000US48201231000","Census Tract 2310, Harris County, Texas","4440","596"
"1400000US48029190700","Census Tract 1907, Bexar County, Texas","3036","359"
"1400000US48027022401","Census Tract 224.01, Bell County, Texas","6099","545"
"1400000US48201431900","Census Tract 4319, Harris County, Texas","4357","495"
"1400000US48201313900","Census Tract 3139, Harris County, Texas","4554","585"
"1400000US48029172002","Census Tract 1720.02, Bexar County, Texas","17112","1158"
"1400000US48491021401","Census Tract 214.01, Williamson County, Texas","11524","748"
"1400000US48085031622","Census Tract 316.22, Collin County, Texas","6188","397"
"1400000US48201422401","Census Tract 4224.01, Harris County, Texas","3911","377"
"1400000US48471790200","Census Tract 7902, Walker County, Texas","7341","688"
"1400000US48423001000","Census Tract 10, Smith County, Texas","5770","567"
"1400000US48141010316","Census Tract 103.16, El Paso County, Texas","4214","402"
"1400000US48029181726","Census Tract 1817.26, Bexar County, Texas","10727","686"
"1400000US48215020701","Census Tract 207.01, Hidalgo County, Texas","11295","723"
"1400000US48355005417","Census Tract 54.17, Nueces County, Texas","5174","390"
"1400000US48493000500","Census Tract 5, Wilson County, Texas","4331","437"
"1400000US48453001812","Census Tract 18.12, Travis County, Texas","8399","712"
"1400000US48453001606","Census Tract 16.06, Travis County, Texas","18","15"
"1400000US48355002101","Census Tract 21.01, Nueces County, Texas","3694","399"
"1400000US48029181504","Census Tract 1815.04, Bexar County, Texas","6337","864"
"1400000US48121021614","Census Tract 216.14, Denton County, Texas","4195","281"
"1400000US48415950100","Census Tract 9501, Scurry County, Texas","4944","514"
"1400000US48027023202","Census Tract 232.02, Bell County, Texas","4995","581"
"1400000US48085030203","Census Tract 302.03, Collin County, Texas","20607","518"
"1400000US48113009304","Census Tract 93.04, Dallas County, Texas","6682","702"
"1400000US48201453200","Census Tract 4532, Harris County, Texas","8720","877"
"1400000US48305950500","Census Tract 9505, Lynn County, Texas","2552","28"
"1400000US48113016100","Census Tract 161, Dallas County, Texas","3586","333"
"1400000US48015760400","Census Tract 7604, Austin County, Texas","3641","411"
"1400000US48241950300","Census Tract 9503, Jasper County, Texas","3451","358"
"1400000US48381021603","Census Tract 216.03, Randall County, Texas","2045","198"
"1400000US48167724000","Census Tract 7240, Galveston County, Texas","3982","952"
"1400000US48453002429","Census Tract 24.29, Travis County, Texas","1599","340"
"1400000US48183001100","Census Tract 11, Gregg County, Texas","4190","422"
"1400000US48167723700","Census Tract 7237, Galveston County, Texas","2324","337"
"1400000US48339692001","Census Tract 6920.01, Montgomery County, Texas","35086","1647"
"1400000US48391950200","Census Tract 9502, Refugio County, Texas","3674","224"
"1400000US48039664200","Census Tract 6642, Brazoria County, Texas","2146","208"
"1400000US48423001602","Census Tract 16.02, Smith County, Texas","4270","557"
"1400000US48201210400","Census Tract 2104, Harris County, Texas","4403","502"
"1400000US48121021512","Census Tract 215.12, Denton County, Texas","4881","209"
"1400000US48167723000","Census Tract 7230, Galveston County, Texas","3308","400"
"1400000US48201433600","Census Tract 4336, Harris County, Texas","6712","825"
"1400000US48309000200","Census Tract 2, McLennan County, Texas","3760","482"
"1400000US48201521700","Census Tract 5217, Harris County, Texas","6867","716"
"1400000US48293970100","Census Tract 9701, Limestone County, Texas","2226","260"
"1400000US48439121608","Census Tract 1216.08, Tarrant County, Texas","5557","317"
"1400000US48201334001","Census Tract 3340.01, Harris County, Texas","4389","462"
"1400000US48303010505","Census Tract 105.05, Lubbock County, Texas","4205","357"
"1400000US48499950301","Census Tract 9503.01, Wood County, Texas","3995","447"
"1400000US48453001783","Census Tract 17.83, Travis County, Texas","5197","287"
"1400000US48261950100","Census Tract 9501, Kenedy County, Texas","595","181"
"1400000US48355001601","Census Tract 16.01, Nueces County, Texas","4893","500"
"1400000US48113001800","Census Tract 18, Dallas County, Texas","5257","462"
"1400000US48041002013","Census Tract 20.13, Brazos County, Texas","6900","674"
"1400000US48217960500","Census Tract 9605, Hill County, Texas","5958","406"
"1400000US48309001500","Census Tract 15, McLennan County, Texas","1833","306"
"1400000US48309001100","Census Tract 11, McLennan County, Texas","5553","609"
"1400000US48201342700","Census Tract 3427, Harris County, Texas","4863","439"
"1400000US48039663800","Census Tract 6638, Brazoria County, Texas","6288","433"
"1400000US48201254500","Census Tract 2545, Harris County, Texas","1843","179"
"1400000US48439113112","Census Tract 1131.12, Tarrant County, Texas","2337","291"
"1400000US48479001815","Census Tract 18.15, Webb County, Texas","1537","303"
"1400000US48367140501","Census Tract 1405.01, Parker County, Texas","7970","644"
"1400000US48113011001","Census Tract 110.01, Dallas County, Texas","7599","931"
"1400000US48113019038","Census Tract 190.38, Dallas County, Texas","1484","271"
"1400000US48139060208","Census Tract 602.08, Ellis County, Texas","5190","480"
"1400000US48139060801","Census Tract 608.01, Ellis County, Texas","7559","422"
"1400000US48073951100","Census Tract 9511, Cherokee County, Texas","1782","215"
